"attendance_log","intensity_log","product_log","converged","replicate","attendance_ratio","intensity_ratio","product_ratio"
0.224061231400785,0.110655611500824,0.334716842901609,1,663,1.25114762660472,1.11701015515533,1.39754460451597
-0.0050067287286567,0.208046636424164,0.203039907695508,1,664,0.995005784046225,1.23127059026742,1.22512135904209
0.430895607285411,0.0484243193878687,0.47931992667328,1,665,1.53863491929669,1.04961593323805,1.61497572673025
-0.00619820210313265,-0.0185694277786094,-0.024767629881742,1,666,0.993820967126156,0.981601921785062,0.975536571241323
0.0341146113427343,0.116868723268563,0.150983334611298,1,667,1.03470318865435,1.12397186865194,1.16297727645196
0.526504048918979,-0.153960198672729,0.37254385024625,1,668,1.6930032941884,0.857306142254757,1.45142212296525
0.174981077400887,-0.0412661994827776,0.13371487791811,1,669,1.19122367535103,0.959573657934619,1.14306685957491
0.0431750709901353,-0.173136562099451,-0.129961491109315,1,670,1.04412067409071,0.841022755168931,0.878129246052609
0.698302502386073,-0.0760943739719671,0.622208128414105,1,671,2.01033726672589,0.926728743359875,1.86303732892242
0.103239887577301,0.0857831093662311,0.189022996943532,1,672,1.10875735429179,1.08956998515113,1.20806873405191
0.377491168354898,0.195065616386782,0.57255678474168,1,673,1.4586205617183,1.21539073342181,1.77279391429093
0.530109491985483,0.0397406787253445,0.569850170710827,1,674,1.69911833827441,1.0405409048087,1.76800213308511
0.458740155016794,0.0652497925789846,0.523989947595779,1,675,1.58207955393224,1.06742562608526,1.68875225837281
0.0323122710847265,0.0646773276456371,0.0969895987303636,1,676,1.0328399810138,1.06681473721828,1.10184891293377
0.634724395918834,0.101914290843801,0.736638686762635,1,677,1.88650214211556,1.10728856289232,2.08890224583642
0.648458582760173,-0.0676154661562766,0.580843116603896,1,678,1.91259045581868,0.93461979742982,1.78754490438346
0.370254941286927,0.298853465456267,0.669108406743194,1,679,1.44810374904091,1.34831203470766,1.95249571233714
0.005415891618514,0.0414562358187656,0.0468721274372796,1,680,1.0054305840718,1.04232754424172,1.04798799160107
0.189896701192286,-0.331943377128495,-0.142046675936209,1,681,1.2091246900671,0.717527950197139,0.867580760396596
0.538985882921648,0.14473517697237,0.683721059894018,1,682,1.71426751242057,1.15573346490263,1.98123633189983
-0.0489815901419746,-0.0647264823072274,-0.113708072449202,1,683,0.952198659379276,0.937323802963067,0.892518468585717
0.457448705296859,0.106336555233948,0.563785260530807,1,684,1.5800376964973,1.11219612895306,1.75731180964421
0.21628873579215,0.0302480617909367,0.246536797583086,1,685,1.24146078141852,1.03071018205764,1.27958626803331
0.0386984908750752,0.0817958517962799,0.120494342671355,1,686,1.03945703061836,1.08523423859321,1.12805435917347
0.276813303791701,0.251565069143051,0.528378372934753,1,687,1.31892011066403,1.28603657863953,1.69617950661723
0.31727922937407,0.0427152450305397,0.35999447440461,1,688,1.37338600810504,1.04364067066729,1.43332149458382
0.774582238219729,0.0576981100179945,0.832280348237724,1,689,2.16968552613697,1.05939512665436,2.29855427276201
0.150574724652462,-0.0209525540081471,0.129622170644315,1,690,1.16250216942824,0.979265425686663,1.13839818180681
0.246137302097853,0.0553853323767543,0.301522634474607,1,691,1.2790751811915,1.05694781242989,1.35191571469372
0.288315777718214,0.125049160077464,0.413364937795678,1,692,1.33417854146672,1.13320416010183,1.51189667350867
0.624987948350093,0.393084309766558,1.01807225811665,1,693,1.86822344212168,1.48154329263305,2.76785390981521
-0.187210204727693,-0.0437740035799614,-0.230984208307655,1,694,0.829269401714288,0.957170250081334,0.793752000623664
-0.179925924891717,0.0617638377816958,-0.118162087110021,1,695,0.835332086434299,1.06371110668814,0.888552018113145
0.302565873855773,0.0247179763164951,0.327283850172269,1,696,1.35332682234086,1.02502599814898,1.38719517689172
0.0763937216986613,-0.0204718116364089,0.0559219100622523,1,697,1.0793874687744,0.979736313248701,1.05751509922388
0.439657237062129,0.106694368462828,0.546351605524957,1,698,1.55217509922406,1.11259415864701,1.72694094859403
0.451028365542688,0.106899997615676,0.557928363158364,1,699,1.5699258132593,1.11282296396503,1.74704949671643
1.00071871518803,0.061425230333477,1.06214394552151,1,700,2.72023620112904,1.06335098715769,2.89256584977264
-0.261328738312901,0.0975583240414963,-0.163770414271405,1,701,0.770027740382242,1.10247574052906,0.848936903305831
0.386495638284002,-0.0856822952843918,0.30081334299961,1,702,1.47181397741781,0.917885801548606,1.35095715239259
0.867099306742668,0.10090381259762,0.968003119340288,1,703,2.37999718936276,1.10617023700442,2.63268205502725
-0.116940709397596,0.00722779429450604,-0.10971291510309,1,704,0.889637938769047,1.00725397784478,0.896091352666753
0.0711225709324821,0.0534036102254254,0.124526181157908,1,705,1.07371282378518,1.05485530960161,1.13261167315714
0.125840676916806,0.120949591068216,0.246790267985022,1,706,1.13410146534622,1.12856802102505,1.2799106463874
0.859610414821612,-0.0339148549410738,0.825695559880539,1,707,2.36224022063835,0.966653806928992,2.28346850216085
0.300726552996368,0.0754612291476382,0.376187782144007,1,708,1.35083990790485,1.07838141714083,1.45672065421682
0.195231117457485,0.0196322494101632,0.214863366867648,1,709,1.21559189853557,1.01982622936002,1.23969250232412
0.525230726872488,0.167342733270631,0.692573460143119,1,710,1.6908489276614,1.18215936122875,1.99885288825852
0.519350751837787,-0.0147903472967187,0.504560404541068,1,711,1.68093595076864,0.985318492635679,1.65625727722848
0.223295356193972,-0.0190746728665782,0.204220683327394,1,712,1.25018977050338,0.981106097502678,1.22656880687634
0.820423420060353,-0.0569918157677894,0.763431604292563,1,713,2.27146141627214,0.944601800175367,2.14562654283955
-0.104294823520723,0.0974931577379531,-0.00680166578277025,1,714,0.900959634169866,1.10240389860117,0.99322141319114
0.451985579116027,-0.0509355192702695,0.401050059845758,1,715,1.57142928701483,0.95033994717011,1.49339202560324
0.689692450189597,0.0583015158601407,0.747993966049738,1,716,1.99310246068884,1.06003456476387,2.1127574994461
1.20813026396012,0.0877515582633999,1.29588182222352,1,717,3.34722037952843,1.09171686030058,3.65421692347288
-0.253580670204124,-0.0328839338374754,-0.286464604041599,1,718,0.776017140938869,0.967650864594018,0.750913657369274
0.602025081680327,0.144525170458378,0.746550252138704,1,719,1.82581247853022,1.15549077883028,2.10970948281493
0.123631974804829,-0.0105842158703938,0.113047758934435,1,720,1.13159933728947,0.989471599846969,1.11968540665358
-0.401944706935817,-0.0615199003390436,-0.463464607274861,1,721,0.669017736708319,0.940334232583187,0.629100280032158
0.42683563901097,-0.0586563459423421,0.368179293068628,1,722,1.53240077411751,0.943030789835824,1.44510111236107
0.347171505738363,0.0894459975863033,0.436617503324666,1,723,1.41505939536662,1.09356827639129,1.54746406398237
0.095994528780233,0.272873115075626,0.368867643855859,1,724,1.1007530415157,1.31373354126785,1.44609619129178
-0.0423966524423485,0.108386395041688,0.0659897425993396,1,725,0.95848951795316,1.11447829108649,1.06821575999276
0.298483835452545,0.0925332386669588,0.391017074119504,1,726,1.34781375022137,1.09694960209685,1.47848375700599
0.549056482192954,0.0657052732906663,0.614761755483621,1,727,1.73161843403166,1.0679119286114,1.8492159815058
0.229706847304487,0.0850783444643042,0.314785191768792,1,728,1.25823110201981,1.08880236499505,1.3699649995895
0.492176464173157,0.0580477315839018,0.550224195757059,1,729,1.63587276667168,1.05976557879271,1.73364164940305
0.0344781197266932,0.038979029174573,0.0734571489012662,1,730,1.03507938030861,1.03974867903349,1.07622241837068
0.207185288338288,-0.0858989203837778,0.12128636795451,1,731,1.23021049432264,0.917686985980619,1.12894816065667
-0.0201601335627769,-0.125251076597109,-0.145411210159886,1,732,0.980041723167797,0.88227535607907,0.864666660280214
0.284722025803446,0.0867283087820365,0.371450334585483,1,733,1.32939243996046,1.09060033292993,1.44983583761541
0.551620313730726,0.0488022110010541,0.60042252473178,1,734,1.73606370801605,1.05001264924939,1.82288885331966
0.0974516687535536,0.0795731593882652,0.177024828141819,1,735,1.1023581619318,1.08282477542988,1.1936607291371
0.310449889458018,0.107101033315621,0.41755092277364,1,736,1.3640386427175,1.11304670359758,1.51823871485643
0.381972931542787,0.117781676477217,0.499754608020004,1,737,1.4651724246391,1.12499847092448,1.6483167373597
0.20102339532684,0.0589035140918626,0.259926909418703,1,738,1.22265337586407,1.06067289581523,1.296835296756
0.850405427863226,0.0372045757345975,0.887610003597823,1,739,2.34059560226179,1.03790532936603,2.42931664947819
0.89213482676132,-0.189356579690082,0.702778247071238,1,740,2.44033378422138,0.827491387458613,2.01935518896747
0.242941901607287,0.0829126843540835,0.32585458596137,1,741,1.27499454683271,1.0864469405902,1.38521392467558
-0.0694241607318615,0.255300561037831,0.18587640030597,1,742,0.932930883497132,1.29084954165096,1.20427340335429
0.116791295924767,0.0993757379717188,0.216167033896486,1,743,1.12388484586466,1.10448121713618,1.24130970248152
0.28695030470913,-0.109249546363949,0.177700758345182,1,744,1.33235799991209,0.896506669602005,1.19446783321878
0.463265944601799,0.0999411984159823,0.563207143017781,1,745,1.58925594025797,1.10510593418565,1.75629617051888
0.0766589756310862,0.0943250885543855,0.170984064185472,1,746,1.07967381852112,1.09891693317248,1.18647184147585
0.178769701895922,0.394046220424503,0.572815922320425,1,747,1.19574533457243,1.48296909055161,1.77325337134222
0.512392703040286,-0.205385658221852,0.307007044818434,1,748,1.66928051297444,0.814333201550314,1.35935054441602
0.761530020017097,-0.081242502041028,0.680287517976069,1,749,2.14155033000409,0.921970084705851,1.97444533915571
-0.154368127756414,0.245012888212489,0.0906447604560749,1,750,0.856956493466512,1.27763777956596,1.09487999149719
0.825523706605895,-0.12201111864405,0.703512587961844,1,751,2.28307611433874,0.885138526907699,2.02083862866394
0.394220213302153,0.145765191655187,0.53998540495734,1,752,1.4832271390598,1.15692450062774,1.71598181717427
