"observation_id","observation_date","weekday","observer","collection_day","bin_number","clock_hour","camera_seconds","post_collection_camera_seconds","post_collection_fraction","hours_from_collection_midpoint","collection_phase","foraging_seconds","foraging_bouts","focal_visible_seconds","displacement_events","displacement_focal_to_others","displacement_others_to_focal","displacement_unspecified","any_foraging","full_bin","ar_start","exclude_n3","exposure_offset","primary_fitted_seconds","primary_pearson_residual","primary_deviance_residual"
"N6","2017-12-05","Tuesday","Observer 2",0,9,12.25,1800,0,0,,"No collection",294.191999999997,6,737.195,0,0,0,0,1,1,FALSE,1,0,230.389049655606,1.49185031164455,1.4076174515845
"N6","2017-12-05","Tuesday","Observer 2",0,10,12.75,1800,0,0,,"No collection",202.875,3,241.360000000001,0,0,0,0,1,1,FALSE,1,0,205.258285845379,-0.0603522402079779,-0.0605144208838609
"N6","2017-12-05","Tuesday","Observer 2",0,11,13.25,1800,0,0,,"No collection",109.435999999998,2,286.788000000008,0,0,0,0,1,1,FALSE,1,0,190.791231086362,-2.16679879485402,-2.43912350561901
"N6","2017-12-05","Tuesday","Observer 2",0,12,13.75,1800,0,0,,"No collection",23.9420000000027,1,27.5529999999999,0,0,0,0,1,1,FALSE,1,0,190.969063019214,-4.44570451707127,-6.31535173621499
"N6","2017-12-05","Tuesday","Observer 2",0,13,14.25,1800,0,0,,"No collection",54.367000000002,2,526.775000000001,1,0,0,1,1,1,FALSE,1,0,199.937258254832,-3.75375246115059,-4.81176667805324
"N6","2017-12-05","Tuesday","Observer 2",0,14,14.75,1800,0,0,,"No collection",981.546000000002,8,1113.444,0,0,0,0,1,1,FALSE,1,0,209.479998066548,19.2782229578835,12.5613853248482
"N6","2017-12-05","Tuesday","Observer 2",0,15,15.25,1800,0,0,,"No collection",201.179,2,204.342000000001,0,0,0,0,1,1,FALSE,1,0,210.136507369128,-0.223183192101155,-0.225418705916597
"N6","2017-12-05","Tuesday","Observer 2",0,16,15.75,1800,0,0,,"No collection",453.854000000007,10,886.162999999997,2,0,0,2,1,1,FALSE,1,0,193.091245276316,6.88787954019658,5.53155540415704
"N6","2017-12-05","Tuesday","Observer 2",0,17,16.25,1800,0,0,,"No collection",140.695999999996,3,146.349999999999,1,0,0,1,1,1,FALSE,1,0,155.495486721302,-0.453960456127403,-0.464386651781019
"N6","2017-12-05","Tuesday","Observer 2",0,18,16.75,1800,0,0,,"No collection",321.792999999998,3,565.619999999999,0,0,0,0,1,1,FALSE,1,0,106.126229948239,8.61179324043846,6.42301998320746
"N6","2017-12-05","Tuesday","Observer 2",0,19,17.25,1800,0,0,,"No collection",26.7969999999987,1,30.2760000000017,0,0,0,0,1,1,FALSE,1,0,61.9708523773509,-2.03628795254917,-2.41694302055009
"N6","2017-12-05","Tuesday","Observer 2",0,20,17.75,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,31.5926194044332,-2.91223285821767,-5.23415955886784
"N6","2017-12-05","Tuesday","Observer 2",0,21,18.25,1800,0,0,,"No collection",11.5439999999944,1,15.1889999999985,0,0,0,0,1,1,FALSE,1,0,14.3479839513415,-0.445750573566212,-0.467938536716869
"N6","2017-12-05","Tuesday","Observer 2",0,22,18.75,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,5.92347906177082,-1.73446801097831,-3.11736140659053
"N6","2017-12-05","Tuesday","Observer 2",0,23,19.25,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,2.26838731429284,-1.28860326615141,-2.31600817361926
"N6","2017-12-05","Tuesday","Observer 2",0,24,19.6585944444444,1141.88,0,0,,"No collection",0,0,0,0,0,0,0,0,0,FALSE,1,-0.455110637998574,0.629927184588822,-0.866695213099661,-1.55771233109668
"M(5)","2017-12-06","Wednesday","Observer 1",1,1,8.34402777777778,1123,0,0,-3.0824475,"Pre-collection",0,0,0,0,0,0,0,0,0,TRUE,1,-0.471782989145813,18.7612626340645,-2.4783532257667,-4.45434718253843
"M(5)","2017-12-06","Wednesday","Observer 1",1,2,8.75,1800,0,0,-2.67647527777778,"Pre-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,47.4789910391835,-3.3036487183778,-5.93765174705895
"M(5)","2017-12-06","Wednesday","Observer 1",1,3,9.25,1800,0,0,-2.17647527777778,"Pre-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,78.0028049977753,-3.85247446715602,-6.92405691415071
"M(5)","2017-12-06","Wednesday","Observer 1",1,4,9.75,1800,0,0,-1.67647527777778,"Pre-collection",200.596,4,387.071,0,0,0,0,1,1,FALSE,1,0,117.122581470453,3.11383631809665,2.72653850860944
"M(5)","2017-12-06","Wednesday","Observer 1",1,5,10.25,1800,0,0,-1.17647527777778,"Pre-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,157.823418721198,-4.79167125845507,-8.61207641745531
"M(5)","2017-12-06","Wednesday","Observer 1",1,6,10.75,1800,0,0,-0.676475277777778,"Pre-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,187.405084959533,-5.05340351097017,-9.08248810431621
"M(5)","2017-12-06","Wednesday","Observer 1",1,7,11.25,1800,264.689,0.147049444444445,-0.176475277777778,"Straddles collection end",0,0,62.6700000000001,0,0,0,0,0,1,FALSE,1,0,202.298806004969,-5.1744642033044,-9.30007062976446
"M(5)","2017-12-06","Wednesday","Observer 1",1,8,11.75,1800,1800,1,0.323524722222222,"Post-collection",197.071,9,610.294999999998,2,1,1,0,1,1,FALSE,1,0,238.247588376891,-0.940757241022343,-0.981652657952177
"M(5)","2017-12-06","Wednesday","Observer 1",1,9,12.25,1800,1800,1,0.823524722222222,"Post-collection",605.319999999996,14,835.188999999998,0,0,0,0,1,1,FALSE,1,0,213.188504761687,9.67347183897279,7.35653320082659
"M(5)","2017-12-06","Wednesday","Observer 1",1,10,12.75,1800,1800,1,1.32352472222222,"Post-collection",317.949000000001,5,480.243999999995,0,0,0,0,1,1,FALSE,1,0,189.933970884186,3.42014390338633,3.01279090325558
"M(5)","2017-12-06","Wednesday","Observer 1",1,11,13.25,1800,1800,1,1.82352472222222,"Post-collection",141.458999999995,3,627.127,1,0,1,0,1,1,FALSE,1,0,176.54700749773,-0.985956984905188,-1.03596150992158
"M(5)","2017-12-06","Wednesday","Observer 1",1,12,13.75,1800,1800,1,2.32352472222222,"Post-collection",325.004000000001,5,614.957000000002,0,0,0,0,1,1,FALSE,1,0,176.711562731237,4.16427029593485,3.57794560088949
"M(5)","2017-12-06","Wednesday","Observer 1",1,13,14.25,1800,1800,1,2.82352472222222,"Post-collection",129.135999999999,7,769.307999999997,0,0,0,0,1,1,FALSE,1,0,185.010204248923,-1.52009414797105,-1.64463412632607
"M(5)","2017-12-06","Wednesday","Observer 1",1,14,14.75,1800,1800,1,3.32352472222222,"Post-collection",368.929,2,1318.156,0,0,0,0,1,1,FALSE,1,0,193.840495596669,4.61249981390197,3.92673002022923
"M(5)","2017-12-06","Wednesday","Observer 1",1,15,15.25,1800,1800,1,3.82352472222222,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,194.447990774016,-5.11144779125703,-9.18681115789476
"M(5)","2017-12-06","Wednesday","Observer 1",1,16,15.75,1800,1800,1,4.32352472222222,"Post-collection",423.02,12,690.347999999998,0,0,0,0,1,1,FALSE,1,0,178.675305638721,6.80940326817938,5.45734459779236
"M(5)","2017-12-06","Wednesday","Observer 1",1,17,16.25,1800,1800,1,4.82352472222222,"Post-collection",33.1080000000002,1,256.659000000003,1,0,1,0,1,1,FALSE,1,0,143.886397208803,-3.58502844764786,-4.71072989819695
"M(5)","2017-12-06","Wednesday","Observer 1",1,18,16.75,1800,1800,1,5.32352472222222,"Post-collection",69.6640000000007,4,403.302,0,0,0,0,1,1,FALSE,1,0,98.2029845276088,-1.20230605640491,-1.29642717363213
"M(5)","2017-12-06","Wednesday","Observer 1",1,19,17.1361611111111,980.360000000001,980.360000000001,1,5.70968583333333,"Post-collection",71.6280000000042,2,73.9460000000036,0,0,0,0,1,0,FALSE,1,-0.60762209273623,35.7516495283831,3.0364448137544,2.54922315864008
"V4","2017-12-12","Tuesday","Observer 3",0,1,8.475,180,0,0,,"No collection",0,0,0,0,0,0,0,0,0,TRUE,1,-2.30258509299405,4.09943478366344,-1.54767834712035,-2.78164412291899
"V4","2017-12-12","Tuesday","Observer 3",0,2,8.75,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,55.6027080915362,-3.46919427553449,-6.23518697264187
"V4","2017-12-12","Tuesday","Observer 3",0,3,9.25,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,91.3491862755243,-4.04552163604824,-7.27102081901785
"V4","2017-12-12","Tuesday","Observer 3",0,4,9.75,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,137.162407327786,-4.58799541372249,-8.24600958093525
"V4","2017-12-12","Tuesday","Observer 3",0,5,10.25,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,184.827210711383,-5.03178149892342,-9.0436268365034
"V4","2017-12-12","Tuesday","Observer 3",0,6,10.75,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,219.470338476124,-5.30662913241939,-9.537610813106
"V4","2017-12-12","Tuesday","Observer 3",0,7,11.25,1800,0,0,,"No collection",177.947,5,216.075000000004,0,0,0,0,1,1,FALSE,1,0,227.955291673302,-1.17790666407654,-1.24462722325034
"V4","2017-12-12","Tuesday","Observer 3",0,8,11.75,1800,0,0,,"No collection",54.6300000000047,3,58.6510000000053,0,0,0,0,1,1,FALSE,1,0,214.682482517997,-3.92933544934048,-5.08754930607035
"V4","2017-12-12","Tuesday","Observer 3",0,9,12.25,1800,0,0,,"No collection",30.726999999999,1,31.3539999999994,0,0,0,0,1,1,FALSE,1,0,192.101996743561,-4.27775961008972,-5.90256991505708
"V4","2017-12-12","Tuesday","Observer 3",0,10,12.75,1800,0,0,,"No collection",365.224000000002,8,1137.27099999999,0,0,0,0,1,1,FALSE,1,0,171.147572412839,5.57167393038681,4.59718472034185
"V4","2017-12-12","Tuesday","Observer 3",0,11,13.25,1800,0,0,,"No collection",124.348000000013,6,369.783000000003,1,0,1,0,1,1,FALSE,1,0,159.084715647902,-1.04885993744338,-1.10795873769572
"V4","2017-12-12","Tuesday","Observer 3",0,12,13.75,1800,0,0,,"No collection",53.9119999999893,3,85.7029999999941,0,0,0,0,1,1,FALSE,1,0,159.232994697781,-3.17807647027207,-3.93435611944798
"V4","2017-12-12","Tuesday","Observer 3",0,13,14.25,1800,0,0,,"No collection",164.087999999996,7,356.116000000009,0,0,0,0,1,1,FALSE,1,0,166.710816297912,-0.076675478075165,-0.076955220964684
"V4","2017-12-12","Tuesday","Observer 3",0,14,14.75,1800,0,0,,"No collection",383.565999999999,0,383.567000000003,0,0,0,0,1,1,FALSE,1,0,174.667702161086,5.91347973250821,4.84053890309627
"V4","2017-12-12","Tuesday","Observer 3",0,15,15.25,1800,0,0,,"No collection",174.370999999999,2,289.674000000006,0,0,0,0,1,1,FALSE,1,0,175.215109896371,-0.0238434416945952,-0.0238699389812916
"V4","2017-12-12","Tuesday","Observer 3",0,16,15.75,1800,0,0,,"No collection",283.135000000002,6,886.865999999995,0,0,0,0,1,1,FALSE,1,0,161.002503490202,3.65735282640303,3.18015704599619
"V4","2017-12-12","Tuesday","Observer 3",0,17,16.25,1800,0,0,,"No collection",400.335999999996,6,773.931000000004,0,0,0,0,1,1,FALSE,1,0,129.654571380134,9.41294392868319,6.98262199220054
"V4","2017-12-12","Tuesday","Observer 3",0,18,16.75,1800,0,0,,"No collection",272.044000000009,4,332.986999999994,1,1,0,0,1,1,FALSE,1,0,88.4897121212935,8.3094166483511,6.17203741292852
"V4","2017-12-12","Tuesday","Observer 3",0,19,17.25,1800,0,0,,"No collection",82.3099999999977,2,1332.513,1,0,1,0,1,1,FALSE,1,0,51.6722669735614,2.01081225828545,1.79437766228648
"V4","2017-12-12","Tuesday","Observer 3",0,20,17.75,1800,0,0,,"No collection",28.3029999999999,1,144.885999999999,0,0,0,0,1,1,FALSE,1,0,26.3424206967439,0.204889884270869,0.201500375821308
"V4","2017-12-12","Tuesday","Observer 3",0,21,18.25,1800,0,0,,"No collection",40.179999999993,2,44.377999999997,0,0,0,0,1,1,FALSE,1,0,11.9635736612372,5.08527024155341,3.67791280637646
"V4","2017-12-12","Tuesday","Observer 3",0,22,18.75,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,4.93908958405724,-1.63957761983529,-2.94681479441133
"V4","2017-12-12","Tuesday","Observer 3",0,23,19.25,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,1.89141685820056,-1.21810553014282,-2.18930250934978
"V4","2017-12-12","Tuesday","Observer 3",0,24,19.75,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,0.685576042323531,-0.889708645651997,-1.59907440062909
"V4","2017-12-12","Tuesday","Observer 3",0,25,20.0445111111111,320.480000000003,0,0,,"No collection",0,0,0,0,0,0,0,0,0,FALSE,1,-1.72572207196674,0.0659713043758616,-0.43103073939993,-0.774692057480861
"N8","2017-12-13","Wednesday","Observer 2",1,1,8.35,1080,0,0,-3.93709222222222,"Pre-collection",0,0,0,0,0,0,0,0,0,TRUE,1,-0.510825623765991,14.5205538339993,-2.28936293428768,-4.11467470824201
"N8","2017-12-13","Wednesday","Observer 2",1,2,8.75,1800,0,0,-3.53709222222222,"Pre-collection",45.587,1,47.423,0,0,0,0,1,1,FALSE,1,0,37.9430478471598,0.620921996038773,0.594617952387271
"N8","2017-12-13","Wednesday","Observer 2",1,3,9.25,1800,0,0,-3.03709222222222,"Pre-collection",138.643,3,149.374000000001,0,0,0,0,1,1,FALSE,1,0,62.3362901667543,4.39965863469024,3.58861202435746
"N8","2017-12-13","Wednesday","Observer 2",1,4,9.75,1800,0,0,-2.53709222222222,"Pre-collection",28.8950000000004,0,30.076,0,0,0,0,1,1,FALSE,1,0,93.5990343402357,-2.8177706706883,-3.54102712686591
"N8","2017-12-13","Wednesday","Observer 2",1,5,10.25,1800,0,0,-2.03709222222222,"Pre-collection",23.8890000000001,4,42.8020000000015,0,0,0,0,1,1,FALSE,1,0,126.125290299424,-3.62365927349478,-4.89180098240131
"N8","2017-12-13","Wednesday","Observer 2",1,6,10.75,1800,0,0,-1.53709222222222,"Pre-collection",150.089000000002,7,358.048000000001,1,0,0,1,1,1,FALSE,1,0,149.765611058421,0.0101801570137461,0.0101751032336932
"N8","2017-12-13","Wednesday","Observer 2",1,7,11.25,1800,0,0,-1.03709222222222,"Pre-collection",2.64400000000023,1,41.6669999999995,0,0,0,0,1,1,FALSE,1,0,155.555706472685,-4.68917027077051,-7.74933450968934
"N8","2017-12-13","Wednesday","Observer 2",1,8,11.75,1800,0,0,-0.537092222222222,"Pre-collection",165.988000000001,8,663.617999999995,0,0,0,0,1,1,FALSE,1,0,146.498398831897,0.622939760393667,0.604994881684875
"N8","2017-12-13","Wednesday","Observer 2",1,9,12.25,1800,766.468000000001,0.425815555555556,-0.037092222222222,"Straddles collection end",198.124,8,302.308999999999,1,0,0,1,1,1,FALSE,1,0,146.567333311793,1.64735375435588,1.53262233987839
"N8","2017-12-13","Wednesday","Observer 2",1,10,12.75,1800,1800,1,0.462907777777778,"Post-collection",397.273999999999,8,843.983000000002,0,0,0,0,1,1,FALSE,1,0,151.786581545345,7.65666001857462,5.96271097519307
"N8","2017-12-13","Wednesday","Observer 2",1,11,13.25,1800,1800,1,0.962907777777778,"Post-collection",190.745000000003,10,335.78200000001,0,0,0,0,1,1,FALSE,1,0,141.088329935885,1.62893426182608,1.51543169912969
"N8","2017-12-13","Wednesday","Observer 2",1,12,13.75,1800,1800,1,1.46290777777778,"Post-collection",199.560000000001,7,503.593999999997,0,0,0,0,1,1,FALSE,1,0,141.219834986051,1.91255646361857,1.75969856986876
"N8","2017-12-13","Wednesday","Observer 2",1,13,14.25,1800,1800,1,1.96290777777778,"Post-collection",0,0,143.483,0,0,0,0,0,1,FALSE,1,0,147.851731437097,-4.69582880081241,-8.43981865503079
"N8","2017-12-13","Wednesday","Observer 2",1,14,14.75,1800,1800,1,2.46290777777778,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,154.908498225494,-4.76409789100341,-8.56251877153766
"N8","2017-12-13","Wednesday","Observer 2",1,15,15.25,1800,1800,1,2.96290777777778,"Post-collection",6.11000000000058,1,7.71700000000055,0,0,0,0,1,1,FALSE,1,0,155.393980711041,-4.58121190683921,-7.22108563697931
"N8","2017-12-13","Wednesday","Observer 2",1,16,15.75,1800,1800,1,3.46290777777778,"Post-collection",107.790000000008,5,1186.042,0,0,0,0,1,1,FALSE,1,0,142.789168905483,-1.13865085749978,-1.21180057762387
"N8","2017-12-13","Wednesday","Observer 2",1,17,16.25,1800,1800,1,3.96290777777778,"Post-collection",354.947000000004,5,780.831000000002,0,0,0,0,1,1,FALSE,1,0,114.987457280705,9.06571911101452,6.72561995474964
"N8","2017-12-13","Wednesday","Observer 2",1,18,16.75,1800,1800,1,4.46290777777778,"Post-collection",28.6260000000002,2,31.4290000000001,0,0,0,0,1,1,FALSE,1,0,78.4793539018102,-2.45187092723231,-2.99777052538471
"N8","2017-12-13","Wednesday","Observer 2",1,19,17.25,1800,1800,1,4.96290777777778,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,45.8268654006745,-3.26762545299283,-5.87290708959645
"N8","2017-12-13","Wednesday","Observer 2",1,20,17.75,1800,1800,1,5.46290777777778,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,23.3624464011864,-2.65247709908027,-4.76730022589125
"N8","2017-12-13","Wednesday","Observer 2",1,21,18.25,1800,1800,1,5.96290777777778,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,10.6101998614671,-2.07746068949939,-3.73382255317671
"N8","2017-12-13","Wednesday","Observer 2",1,22,18.75,1800,1800,1,6.46290777777778,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,4.38035733338881,-1.57976264337012,-2.83930926649822
"N8","2017-12-13","Wednesday","Observer 2",1,23,19.25,1800,1800,1,6.96290777777778,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,1.67745119101651,-1.17366667422279,-2.10943250106982
"N8","2017-12-13","Wednesday","Observer 2",1,24,19.6622875,1168.47,1168.47,1,7.37519527777778,"Post-collection",0,0,0,0,0,0,0,0,0,FALSE,1,-0.432091464175874,0.473063342175658,-0.793167484888342,-1.42556085825922
"M(7)","2017-12-14","Thursday","Observer 1",0,1,10.9083333333333,660,0,0,,"No collection",36.2610000000001,2,38.244,1,0,1,0,1,0,TRUE,1,-1.00330210886378,109.720769218517,-2.86663289037151,-3.56293178501374
"M(7)","2017-12-14","Thursday","Observer 1",0,2,11.25,1800,0,0,,"No collection",498.427,12,1213.985,4,1,3,0,1,1,FALSE,1,0,302.998196639652,3.78204668078916,3.34686022054731
"M(7)","2017-12-14","Thursday","Observer 1",0,3,11.75,1800,0,0,,"No collection",577.308999999998,22,1111.136,5,2,3,0,1,1,FALSE,1,0,285.355977374291,5.88896698754496,4.93087310976007
"M(7)","2017-12-14","Thursday","Observer 1",0,4,12.25,1800,0,0,,"No collection",184.375,9,545.186000000001,0,0,0,0,1,1,FALSE,1,0,255.341993409809,-1.54563159796913,-1.6604544189379
"M(7)","2017-12-14","Thursday","Observer 1",0,5,12.75,1800,0,0,,"No collection",464.442000000001,9,838.959,0,0,0,0,1,1,FALSE,1,0,227.48937048,5.58912583731292,4.66816989863834
"M(7)","2017-12-14","Thursday","Observer 1",0,6,13.25,1800,0,0,,"No collection",443.738999999996,16,692.883999999997,2,1,1,0,1,1,FALSE,1,0,211.455420053719,5.76257653805247,4.77678116314686
"M(7)","2017-12-14","Thursday","Observer 1",0,7,13.75,1800,0,0,,"No collection",476.453,4,1490.837,1,0,1,0,1,1,FALSE,1,0,211.652512581746,6.56504372850518,5.33677673956246
"M(7)","2017-12-14","Thursday","Observer 1",0,8,14.25,1800,0,0,,"No collection",165.961000000001,5,1389.725,2,0,2,0,1,1,FALSE,1,0,221.592033805407,-1.33621148933716,-1.42444258697595
"M(7)","2017-12-14","Thursday","Observer 1",0,9,14.75,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,232.168327295731,-5.39983682245608,-9.70513310459754
"M(7)","2017-12-14","Thursday","Observer 1",0,10,15.25,1800,0,0,,"No collection",116.771999999995,3,523.703,3,1,2,0,1,1,FALSE,1,0,232.895941712577,-2.69501491733845,-3.11308598017248
"M(7)","2017-12-14","Thursday","Observer 1",0,11,15.75,1800,0,0,,"No collection",19.1020000000026,1,209.684000000001,0,0,0,0,1,1,FALSE,1,0,214.004543846761,-4.79537510229451,-7.06202206530277
"M(7)","2017-12-14","Thursday","Observer 1",0,12,16.25,1800,0,0,,"No collection",305.698,5,307.864999999998,0,0,0,0,1,1,FALSE,1,0,172.336869330368,3.81035757317918,3.30560760374117
"M(7)","2017-12-14","Thursday","Observer 1",0,13,16.75,1800,0,0,,"No collection",98.4259999999995,0,98.9110000000001,0,0,0,0,1,1,FALSE,1,0,117.620534259588,-0.713925727191139,-0.743074718913463
"M(7)","2017-12-14","Thursday","Observer 1",0,14,17.25,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,68.6827824629326,-3.70366953970149,-6.65660964212198
"M(7)","2017-12-14","Thursday","Observer 1",0,15,17.75,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,35.0143482419156,-3.00643350284275,-5.40346648881492
"M(7)","2017-12-14","Thursday","Observer 1",0,16,18.25,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,15.9019833148495,-2.35468476614386,-4.2320777138595
"M(7)","2017-12-14","Thursday","Observer 1",0,17,18.7195875,1581.03,0,0,,"No collection",0,0,0,0,0,0,0,0,0,FALSE,1,-0.129710131522746,6.09952129897728,-1.7502644722566,-3.14575240512031
"V5","2017-12-15","Friday","Observer 3",1,1,6.99166666666667,60,0,0,-3.28538333333333,"Pre-collection",0,0,0,0,0,0,0,0,0,TRUE,1,-3.40119738166216,0.118005078302149,-0.516046322283129,-0.927490665100842
"V5","2017-12-15","Friday","Observer 3",1,2,7.25,1800,0,0,-3.02705,"Pre-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,5.0099333521067,-1.64682208820608,-2.95983528597846
"V5","2017-12-15","Friday","Observer 3",1,3,7.75,1800,0,0,-2.52705,"Pre-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,9.66380074366478,-2.01823551298077,-3.62737707340477
"V5","2017-12-15","Friday","Observer 3",1,4,8.25,1800,0,0,-2.02705,"Pre-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,17.994902876523,-2.44656133305809,-4.39720757618939
"V5","2017-12-15","Friday","Observer 3",1,5,8.75,1800,0,0,-1.52705,"Pre-collection",218.192000000003,7,245.601000000002,0,0,0,0,1,1,FALSE,1,0,31.7625445702483,17.1216860935339,9.82174432489145
"V5","2017-12-15","Friday","Observer 3",1,6,9.25,1800,0,0,-1.02705,"Pre-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,52.1823972270501,-3.40167794371005,-6.11383978963712
"V5","2017-12-15","Friday","Observer 3",1,7,9.75,1800,0,0,-0.527049999999999,"Pre-collection",297.242999999988,7,510.981000000007,0,0,0,0,1,1,FALSE,1,0,78.3527857840886,10.7773886655553,7.50824575155675
"V5","2017-12-15","Friday","Observer 3",1,8,10.25,1800,802.620000000003,0.445900000000001,-0.0270499999999993,"Straddles collection end",0,0,0,0,0,0,0,0,1,FALSE,1,0,118.669860010953,-4.38684913166187,-7.88448913039591
"V5","2017-12-15","Friday","Observer 3",1,9,10.75,1800,1800,1,0.472950000000001,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,162.937685952943,-4.83921127855071,-8.69752015177423
"V5","2017-12-15","Friday","Observer 3",1,10,11.25,1800,1800,1,0.972950000000001,"Post-collection",106.088999999993,4,344.402999999998,0,0,0,0,1,1,FALSE,1,0,169.237027581369,-1.82700100385558,-2.02064557479904
"V5","2017-12-15","Friday","Observer 3",1,11,11.75,1800,1800,1,1.47295,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,159.383118279198,-4.80628087592501,-8.63833430020527
"V5","2017-12-15","Friday","Observer 3",1,12,12.25,1800,1800,1,1.97295,"Post-collection",87.8910000000105,5,109.120999999999,0,0,0,0,1,1,FALSE,1,0,142.619066583984,-1.78196992901974,-1.97760578601571
"V5","2017-12-15","Friday","Observer 3",1,13,12.75,1800,1800,1,2.47295,"Post-collection",226.552000000018,11,939.473000000005,0,0,0,0,1,1,FALSE,1,0,127.062224440163,3.50833850659334,3.03943187016025
"V5","2017-12-15","Friday","Observer 3",1,14,13.25,1800,1800,1,2.97295,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,118.106599817228,-4.38039270021403,-7.87288497852203
"V5","2017-12-15","Friday","Observer 3",1,15,13.75,1800,1800,1,3.47295,"Post-collection",406.735000000008,8,895.705999999998,1,0,1,0,1,1,FALSE,1,0,118.216684147669,10.6938211228935,7.67763279466149
"V5","2017-12-15","Friday","Observer 3",1,16,14.25,1800,1800,1,3.97295,"Post-collection",172.868000000002,2,236.599999999999,0,0,0,0,1,1,FALSE,1,0,123.768317939981,1.76310198679137,1.62695681425007
"V5","2017-12-15","Friday","Observer 3",1,17,14.75,1800,1800,1,4.47295,"Post-collection",11.8250000000044,1,12.1260000000038,0,0,0,0,1,1,FALSE,1,0,129.67561538591,-4.09779475426344,-6.02193199351043
"V5","2017-12-15","Friday","Observer 3",1,18,15.25,1800,1800,1,4.97295,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,130.082018138461,-4.51333275799238,-8.11181830152657
"V5","2017-12-15","Friday","Observer 3",1,19,15.75,1800,1800,1,5.47295,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,119.530390910561,-4.39667232993309,-7.9021443762616
"V5","2017-12-15","Friday","Observer 3",1,20,16.25,1800,1800,1,5.97295,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,96.2572709395902,-4.11159843715319,-7.38978073175867
"V5","2017-12-15","Friday","Observer 3",1,21,16.75,1800,1800,1,6.47295,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,65.6959342378481,-3.65304170715977,-6.56561617884335
"V5","2017-12-15","Friday","Observer 3",1,22,17.25,1800,1800,1,6.97295,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,38.3621753494072,-3.09263209651028,-5.55839132311612
"V5","2017-12-15","Friday","Observer 3",1,23,17.75,1800,1800,1,7.47295,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,19.5569620046552,-2.51042719855204,-4.51199377174283
"V5","2017-12-15","Friday","Observer 3",1,24,18.25,1800,1800,1,7.97295,"Post-collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,8.88191553184139,-1.96620503176081,-3.53386262799857
"V5","2017-12-15","Friday","Observer 3",1,25,18.5369027777778,265.699999999997,265.699999999997,1,8.25985277777778,"Post-collection",0,0,0,0,0,0,0,0,0,FALSE,1,-1.9131740911185,0.797376342307342,-0.932304892411985,-1.67563268528739
"V6","2017-12-16","Saturday","Observer 3",0,1,7.38333333333333,840,0,0,,"No collection",0,0,0,0,0,0,0,0,0,TRUE,1,-0.762140052046897,4.07787648163584,-1.54515417122295,-2.77710741859455
"V6","2017-12-16","Saturday","Observer 3",0,2,7.75,1800,0,0,,"No collection",0,0,0,0,0,0,0,0,1,FALSE,1,0,14.112667860651,-2.26925872723892,-4.07854139314642
