"estimate_log","converged","replicate","effect_ratio"
0.296536624477576,1,447,1.34519182604294
0.0743737085857838,1,448,1.07720929264643
0.292697809017281,1,449,1.34003778190561
0.17214965027013,1,450,1.18785558282228
0.246664003107359,1,451,1.27974904882847
0.215202943465765,1,452,1.24011354437074
0.0344056565158612,1,453,1.03500437785074
0.247959896664075,1,454,1.28140854240634
0.216393418802291,1,455,1.24159074807263
0.203852632359284,1,456,1.22611745010576
0.122058538979184,1,457,1.12982023836793
0.181617126363882,1,458,1.19915498114735
0.216283215892683,1,459,1.24145392869873
0.228404219744756,1,460,1.25659316255396
0.000708869201762794,1,461,1.00070912050891
0.234884745694353,1,462,1.26476299095197
0.187755303013434,1,463,1.20653824295272
0.252933882501295,1,464,1.28779812802869
0.272512678262255,1,465,1.31326010866301
0.153285961742262,1,466,1.16565826495527
0.461018592318317,1,467,1.58568833262872
0.0284876437185697,1,468,1.02889729741141
-0.0113618563610658,1,469,0.988702445767996
0.124098057402504,1,470,1.13212687897757
0.0901656541227016,1,471,1.09435555319987
0.316944941033318,1,472,1.37292697790368
0.170384297770959,1,473,1.18576044886959
0.190616079562132,1,474,1.2099948211548
0.0357617978271009,1,475,1.03640894222348
0.32530911619824,1,476,1.38445853840312
0.227777897793671,1,477,1.2558063770889
0.339697839349998,1,478,1.40452313481655
0.387065448449286,1,479,1.47265287096589
0.0193730549275302,1,480,1.01956193028204
0.271517445851672,1,481,1.31195375980753
0.422199218063814,1,482,1.52531236419302
0.197096762336394,1,483,1.21786187816544
0.188008858529299,1,484,1.20684420616701
0.106278105297013,1,485,1.11213112305928
0.302623511450767,1,486,1.35340482709212
0.0935282604199338,1,487,1.09804163402051
0.249039508069245,1,488,1.282792712732
0.299410228789451,1,489,1.34906293442759
0.116804409952549,1,490,1.1238995846184
0.356920560892591,1,491,1.42892235302882
0.317517309793953,1,492,1.37371302334893
0.140300659850555,1,493,1.15061969200117
0.33590471478811,1,494,1.39920569484773
0.304282966500248,1,495,1.35565260609471
0.387275413566625,1,496,1.47296210916222
0.173595864195293,1,497,1.18957471892689
0.113874330701361,1,498,1.12061128960019
0.185696374279057,1,499,1.20405662231187
0.367810202413982,1,500,1.44456783746492
0.221583432714329,1,501,1.24805137219064
0.206772466310901,1,502,1.22970274114532
0.0650527071968501,1,503,1.0672152728273
0.303849427986397,1,504,1.35506500586143
0.254151913293945,1,505,1.28936766147933
0.417901049697123,1,506,1.51877038417722
0.196492368631417,1,507,1.21712603250539
0.166066563676854,1,508,1.18065168762518
-0.0598809782826159,1,509,0.94187663068727
0.0687095341609003,1,510,1.07112503872519
0.092244074813789,1,511,1.09663244977987
0.123849047188268,1,512,1.13184500291736
0.274014314507397,1,513,1.31523362902549
0.0728475601660704,1,514,1.07556656522853
0.0666346972747907,1,515,1.06890493296033
0.160317077772198,1,516,1.17388302420207
0.2631572224237,1,517,1.30103125415963
0.189384721147544,1,518,1.20850580079718
0.201898839907405,1,519,1.22372420979537
0.345859336459357,1,520,1.41320381558368
0.0645308937941369,1,521,1.0666585308647
0.275808307591608,1,522,1.31759526680761
0.0837876083392313,1,523,1.08739791503162
0.295242663564444,1,524,1.34345232606458
0.410821741764987,1,525,1.50805650910502
0.161064332588007,1,526,1.17476054176888
0.338241853125986,1,527,1.4024796564801
0.0975983256276134,1,528,1.1025198421894
0.130784400910986,1,529,1.13972203178947
0.231852712958522,1,530,1.26093399591288
0.305856166735666,1,531,1.35778699756614
0.161175641052735,1,532,1.17489130983887
0.425745556021277,1,533,1.53073124023082
0.315171042969798,1,534,1.37049370422402
0.242301303033797,1,535,1.27417804869649
0.222426570516519,1,536,1.24910409521453
0.394224531208617,1,537,1.48323354350967
0.237828271761039,1,538,1.26849133833589
0.174107019931402,1,539,1.19018293230064
0.222742753283234,1,540,1.24949910284728
0.223221155504864,1,541,1.25009700900242
0.289765975267936,1,542,1.33611476753426
0.0667071097970857,1,543,1.06898233786513
0.0568180731435788,1,544,1.05846322999019
0.257543296562954,1,545,1.29374782460184
0.252403498801564,1,546,1.28711528199425
0.201049569479705,1,547,1.22268537819924
0.148485196551891,1,548,1.16007562452801
0.123525534878175,1,549,1.13147889634898
0.029797640046661,1,550,1.03024603231901
0.176275484135718,1,551,1.19276660167077
0.382771401924282,1,552,1.46634278861226
0.228695814617285,1,553,1.25695963210474
0.269871854131048,1,554,1.30979659495565
0.105195089815976,1,555,1.1109273198225
0.0388562836831194,1,556,1.03962106240324
0.0464352262749651,1,557,1.04753022443624
0.0154646744421272,1,558,1.01558487132248
0.203669177583896,1,559,1.22589253363598
0.0835809005843525,1,560,1.08717316467957
0.281350954795072,1,561,1.32491850885394
0.448146548999124,1,562,1.56540808783301
0.286041286345921,1,563,1.33114741233033
-0.0323368416493138,1,564,0.968180403663041
0.227928700214342,1,565,1.25599577001055
0.150120374626825,1,566,1.16197410650954
0.0749683099911757,1,567,1.07784999326761
0.085465264442118,1,568,1.08922372589317
0.104228902241638,1,569,1.1098544740187
0.101160335068577,1,570,1.10645403092512
0.202656643512574,1,571,1.22465190387384
0.187154317722674,1,572,1.20581334906307
0.221200462532095,1,573,1.24757349724096
0.223477612141333,1,574,1.25041764578957
0.237101502861487,1,575,1.26756977320484
0.270651356492841,1,576,1.31081798253019
0.071307704337611,1,577,1.07391162229794
0.210185993339292,1,578,1.23390753719868
0.331413386445465,1,579,1.39293549395898
0.148475290697825,1,580,1.16006413304508
0.189523608642992,1,581,1.2086736587975
0.128889372756097,1,582,1.13756427160437
0.285594883212646,1,583,1.33055331656759
0.193717718356084,1,584,1.21375361422843
0.284199737694165,1,585,1.32869829538401
0.270646438488713,1,586,1.31081153593779
0.195905739046766,1,587,1.21641223975291
0.228302669201509,1,588,1.25646556131476
0.282653436988005,1,589,1.32664531594243
0.212401275275665,1,590,1.23664402019857
0.192453934682399,1,591,1.21222066109149
0.232483199215186,1,592,1.26172924813932
0.108398867791687,1,593,1.11449219178229
0.198667197085554,1,594,1.21977595335029
0.2644928570566,1,595,1.30277011754575
0.109377315173433,1,596,1.11558319740807
0.299783984728237,1,597,1.34956724895053
-0.0069698626423067,1,598,0.993054370517037
0.385257886223551,1,599,1.46999336360135
0.257084083602404,1,600,1.29315385522276
0.0965820007862849,1,601,1.10139989309817
0.352139318207332,1,602,1.42210663526504
0.285744739473046,1,603,1.33075272325267
0.194818306312561,1,604,1.21509019221428
0.197519815000545,1,605,1.21837720687547
0.0452731488929626,1,606,1.04631362028645
0.0492555065593346,1,607,1.05048872321239
0.325761816550449,1,608,1.38508542515629
0.179820004353828,1,609,1.19700188860175
0.282396903015749,1,610,1.32630502999908
0.143593596606283,1,611,1.15441485506342
0.188748987162779,1,612,1.20773775675054
0.282164037448232,1,613,1.32599621518313
0.232427331646779,1,614,1.26165876036325
0.128074564477526,1,615,1.1366377523375
0.233036547801842,1,616,1.26242761743854
0.225264796747007,1,617,1.25265437108195
0.256650480658901,1,618,1.29259326145107
0.27530953080308,1,619,1.31693824473915
0.311273057326636,1,620,1.3651619377665
0.279977551830065,1,621,1.32310011082794
0.218847675747306,1,622,1.24464167313456
0.335971033846169,1,623,1.39929849192852
0.133411608866115,1,624,1.14272025533186
0.0419230656966062,1,625,1.04281424747684
0.234906454203129,1,626,1.26479044736847
0.29573471170268,1,627,1.34411353193965
0.0992646810963473,1,628,1.10435856371418
0.131262838005194,1,629,1.14026744754973
0.192991837259229,1,630,1.2128728931117
0.404804219325948,1,631,1.49900899433501
0.355410329726874,1,632,1.42676597867961
0.190044338163929,1,633,1.20930321475278
0.257764495406366,1,634,1.29403403177749
0.308379676416906,1,635,1.36121771310089
0.17893570539218,1,636,1.19594384895519
0.147247978965744,1,637,1.15864124606618
0.175875447162888,1,638,1.19228954635639
0.139474328329275,1,639,1.14966929140773
0.258172875642338,1,640,1.29456259762132
0.0531030687837846,1,641,1.05453832950135
0.110537963291921,1,642,1.11687874864127
0.232246408023844,1,643,1.26143051713733
0.243995081885112,1,644,1.27633805329684
0.351551725826537,1,645,1.42127126169509
0.174443264007171,1,646,1.19058319154933
0.33058669022472,1,647,1.39178443530385
0.407791695256746,1,648,1.50349394362898
0.228895604645292,1,649,1.25721078519295
0.148911626434119,1,650,1.16057042093044
0.441739243506979,1,651,1.55541010426628
0.44367023904567,1,652,1.55841649596876
0.0149216735527604,1,653,1.01503355752962
0.121869512639492,1,654,1.12960669276727
0.308454750930135,1,655,1.36131990969423
0.155685878455398,1,656,1.16845910725696
0.172646270429062,1,657,1.18844564235621
0.263346839356835,1,658,1.30127797510645
0.170955477862251,1,659,1.18643792509307
0.186014486147246,1,660,1.20443970794221
0.209687853712596,1,661,1.23329303202612
0.0755014529305789,1,662,1.07842479459327
0.300413031810941,1,663,1.35041645735943
0.016422331846916,1,664,1.01655791954375
0.099088223393233,1,665,1.10416370833099
0.0394480373963159,1,666,1.04023644408647
0.312542131990969,1,667,1.36689552999075
0.139822257312713,1,668,1.15006936427002
0.134215158837087,1,669,1.14363885718168
0.326075520250758,1,670,1.38551999973967
0.155788327429559,1,671,1.16857882082601
0.223673486234359,1,672,1.25066259420058
0.169930655700115,1,673,1.18522266003508
0.136854521488693,1,674,1.14666132180377
0.12674081739402,1,675,1.13512277557282
0.136484994410996,1,676,1.14623767767523
0.124457290850893,1,677,1.1325336498788
0.318032016304295,1,678,1.37442026438056
