observation_number,observation_label,original_recording_id,observation_date,observer,collection_day,bin_number,bin_start_local,bin_stop_local,clock_hour,camera_seconds,post_collection_fraction,hours_from_collection_midpoint,collection_phase,focal_visible_seconds,group_size_known_seconds,group_size_person_seconds,time_weighted_mean_group_size,multiple_grackle_seconds,multiple_grackle_fraction,focal_competitor_seconds_lower_bound,group_size_9plus_seconds,displacement_events_all,displacement_events_with_known_group,displacement_events_with_recorded_competitor,maximum_group_size_lower_bound
15,Observation 15,V7,2017-12-20,Observer 3,1,18,2017-12-20T15:00:00.000,2017-12-20T15:30:00.000,15.25,1800.0,1.0,4.173613333333334,Post-collection,385.3849999999875,385.3849999999875,428.2069999999803,1.1111148591667923,42.82199999999284,0.11111485916679224,42.82199999999284,0.0,0,0,0,2
15,Observation 15,V7,2017-12-20,Observer 3,1,19,2017-12-20T15:30:00.000,2017-12-20T16:00:00.000,15.75,1800.0,1.0,4.673613333333334,Post-collection,90.34799999999814,90.34799999999814,90.34799999999814,1.0,0.0,0.0,0.0,0.0,0,0,0,1
15,Observation 15,V7,2017-12-20,Observer 3,1,20,2017-12-20T16:00:00.000,2017-12-20T16:30:00.000,16.25,1800.0,1.0,5.173613333333334,Post-collection,387.5610000000015,387.5610000000015,429.98999999999796,1.109476959756003,42.42899999999645,0.10947695975600301,42.42899999999645,0.0,0,0,0,2
15,Observation 15,V7,2017-12-20,Observer 3,1,21,2017-12-20T16:30:00.000,2017-12-20T17:00:00.000,16.75,1800.0,1.0,5.673613333333334,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
15,Observation 15,V7,2017-12-20,Observer 3,1,22,2017-12-20T17:00:00.000,2017-12-20T17:30:00.000,17.25,1800.0,1.0,6.173613333333334,Post-collection,12.661000000000058,12.661000000000058,12.661000000000058,1.0,0.0,0.0,0.0,0.0,0,0,0,1
15,Observation 15,V7,2017-12-20,Observer 3,1,23,2017-12-20T17:30:00.000,2017-12-20T18:00:00.000,17.75,1800.0,1.0,6.673613333333334,Post-collection,289.27500000000146,289.27500000000146,353.60599999999977,1.222387001987721,64.33099999999831,0.222387001987721,64.33099999999831,0.0,0,0,0,2
15,Observation 15,V7,2017-12-20,Observer 3,1,24,2017-12-20T18:00:00.000,2017-12-20T18:30:00.000,18.25,1800.0,1.0,7.173613333333334,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
15,Observation 15,V7,2017-12-20,Observer 3,1,25,2017-12-20T18:30:00.000,2017-12-20T19:00:00.000,18.75,1800.0,1.0,7.673613333333334,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
15,Observation 15,V7,2017-12-20,Observer 3,1,26,2017-12-20T19:00:00.000,2017-12-20T19:30:00.000,19.059722222222224,431.48999999999796,1.0,7.9835424999999995,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
16,Observation 16,V8,2017-12-21,Observer 3,0,1,2017-12-21T07:00:00.000,2017-12-21T07:30:00.000,7.408333333333334,660.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
16,Observation 16,V8,2017-12-21,Observer 3,0,2,2017-12-21T07:30:00.000,2017-12-21T08:00:00.000,7.75,1800.0,0.0,,No collection,248.50699999999415,248.50699999999415,248.50699999999415,1.0,0.0,0.0,0.0,0.0,0,0,0,1
16,Observation 16,V8,2017-12-21,Observer 3,0,3,2017-12-21T08:00:00.000,2017-12-21T08:30:00.000,8.25,1800.0,0.0,,No collection,504.7069999999985,504.7069999999985,1705.760000000002,3.379703471519133,326.77600000000166,0.6474568412960443,1201.0530000000035,21.566999999999098,0,0,0,9
16,Observation 16,V8,2017-12-21,Observer 3,0,4,2017-12-21T08:30:00.000,2017-12-21T09:00:00.000,8.75,1800.0,0.0,,No collection,511.22399999999834,511.22399999999834,1088.7700000000004,2.1297317809805563,402.2910000000011,0.7869172808788366,577.5460000000021,0.0,0,0,0,3
16,Observation 16,V8,2017-12-21,Observer 3,0,5,2017-12-21T09:00:00.000,2017-12-21T09:30:00.000,9.25,1800.0,0.0,,No collection,431.28199999999924,431.28199999999924,865.4290000000037,2.0066429853321153,291.57100000000355,0.6760565013146945,434.1470000000045,0.0,0,0,0,5
16,Observation 16,V8,2017-12-21,Observer 3,0,6,2017-12-21T09:30:00.000,2017-12-21T10:00:00.000,9.75,1800.0,0.0,,No collection,1761.524999999987,1760.7829999999885,4248.177999999942,2.412664138624674,653.1359999999913,0.37093497608734044,2487.394999999953,5.688000000001921,0,0,0,9
16,Observation 16,V8,2017-12-21,Observer 3,0,7,2017-12-21T10:00:00.000,2017-12-21T10:30:00.000,10.25,1800.0,0.0,,No collection,880.4360000000015,880.3289999999979,977.711000000003,1.1106200068383585,97.38200000000506,0.1106200068383585,97.38200000000506,0.0,0,0,0,2
16,Observation 16,V8,2017-12-21,Observer 3,0,8,2017-12-21T10:30:00.000,2017-12-21T11:00:00.000,10.75,1800.0,0.0,,No collection,1224.5849999999773,1222.9829999999638,1903.6619999999893,1.5565727405859653,481.247000000003,0.39350260796758196,680.6790000000256,0.0,0,0,0,5
16,Observation 16,V8,2017-12-21,Observer 3,0,9,2017-12-21T11:00:00.000,2017-12-21T11:30:00.000,11.25,1800.0,0.0,,No collection,1257.0309999999881,1257.0309999999881,2736.944999999956,2.1773090719321813,789.3659999999945,0.6279606469530202,1479.913999999968,0.0,0,0,0,6
16,Observation 16,V8,2017-12-21,Observer 3,0,10,2017-12-21T11:30:00.000,2017-12-21T12:00:00.000,11.75,1800.0,0.0,,No collection,1229.1289999999935,1229.1289999999935,2975.750000000022,2.4210233425458494,697.9150000000154,0.5678126543267786,1746.6210000000283,0.0,2,2,1,6
16,Observation 16,V8,2017-12-21,Observer 3,0,11,2017-12-21T12:00:00.000,2017-12-21T12:30:00.000,12.25,1800.0,0.0,,No collection,871.1229999999996,871.1229999999996,1426.6860000000015,1.6377549439057426,322.5949999999939,0.3703208387334441,555.5630000000019,0.0,0,0,0,5
16,Observation 16,V8,2017-12-21,Observer 3,0,12,2017-12-21T12:30:00.000,2017-12-21T13:00:00.000,12.75,1800.0,0.0,,No collection,395.29699999999866,395.29699999999866,396.85899999999674,1.0039514592825094,1.5619999999980791,0.003951459282509315,1.5619999999980791,0.0,1,1,0,2
16,Observation 16,V8,2017-12-21,Observer 3,0,13,2017-12-21T13:00:00.000,2017-12-21T13:30:00.000,13.25,1800.0,0.0,,No collection,71.30099999999948,71.30099999999948,71.30099999999948,1.0,0.0,0.0,0.0,0.0,0,0,0,1
16,Observation 16,V8,2017-12-21,Observer 3,0,14,2017-12-21T13:30:00.000,2017-12-21T14:00:00.000,13.75,1800.0,0.0,,No collection,110.92700000000332,110.92700000000332,214.44100000000617,1.933172266445498,66.06100000000151,0.5955358028252773,103.51400000000285,0.0,0,0,0,4
16,Observation 16,V8,2017-12-21,Observer 3,0,15,2017-12-21T14:00:00.000,2017-12-21T14:30:00.000,14.25,1800.0,0.0,,No collection,747.5240000000122,747.5240000000122,1098.153000000013,1.4690538363985572,250.20799999999872,0.334715674680672,350.6290000000008,0.0,0,0,0,3
16,Observation 16,V8,2017-12-21,Observer 3,0,16,2017-12-21T14:30:00.000,2017-12-21T15:00:00.000,14.75,1800.0,0.0,,No collection,849.0520000000106,849.0520000000106,1042.8840000000127,1.2282922600735877,193.83200000000215,0.22829226007358763,193.83200000000215,0.0,0,0,0,2
16,Observation 16,V8,2017-12-21,Observer 3,0,17,2017-12-21T15:00:00.000,2017-12-21T15:30:00.000,15.25,1800.0,0.0,,No collection,436.54299999999785,436.54299999999785,498.724999999984,1.1424418671241698,55.14199999999255,0.12631516253838185,62.18199999998615,0.0,0,0,0,3
16,Observation 16,V8,2017-12-21,Observer 3,0,18,2017-12-21T15:30:00.000,2017-12-21T16:00:00.000,15.75,1800.0,0.0,,No collection,219.40999999999622,219.40999999999622,287.903999999995,1.312173556355681,50.14800000000105,0.22855840663598703,68.49399999999878,0.0,0,0,0,3
16,Observation 16,V8,2017-12-21,Observer 3,0,19,2017-12-21T16:00:00.000,2017-12-21T16:30:00.000,16.25,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
16,Observation 16,V8,2017-12-21,Observer 3,0,20,2017-12-21T16:30:00.000,2017-12-21T17:00:00.000,16.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
16,Observation 16,V8,2017-12-21,Observer 3,0,21,2017-12-21T17:00:00.000,2017-12-21T17:30:00.000,17.25,1800.0,0.0,,No collection,307.76900000000023,307.76900000000023,590.3609999999899,1.9181951398613553,142.3709999999919,0.4625904493304777,282.59199999998964,0.0,0,0,0,4
16,Observation 16,V8,2017-12-21,Observer 3,0,22,2017-12-21T17:30:00.000,2017-12-21T18:00:00.000,17.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
16,Observation 16,V8,2017-12-21,Observer 3,0,23,2017-12-21T18:00:00.000,2017-12-21T18:30:00.000,18.25,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
16,Observation 16,V8,2017-12-21,Observer 3,0,24,2017-12-21T18:30:00.000,2017-12-21T19:00:00.000,18.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
16,Observation 16,V8,2017-12-21,Observer 3,0,25,2017-12-21T19:00:00.000,2017-12-21T19:30:00.000,19.026944444444442,194.26000000000204,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
17,Observation 17,M(8),2017-12-22,Observer 1,1,1,2017-12-22T07:00:00.000,2017-12-22T07:30:00.000,7.358333333333333,1020.0,0.0,-2.601111388888889,Pre-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
17,Observation 17,M(8),2017-12-22,Observer 1,1,2,2017-12-22T07:30:00.000,2017-12-22T08:00:00.000,7.75,1800.0,0.0,-2.2094447222222224,Pre-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
17,Observation 17,M(8),2017-12-22,Observer 1,1,3,2017-12-22T08:00:00.000,2017-12-22T08:30:00.000,8.25,1800.0,0.0,-1.7094447222222222,Pre-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
17,Observation 17,M(8),2017-12-22,Observer 1,1,4,2017-12-22T08:30:00.000,2017-12-22T09:00:00.000,8.75,1800.0,0.0,-1.2094447222222222,Pre-collection,37.521999999999935,36.75699999999961,36.75699999999961,1.0,0.0,0.0,0.0,0.0,0,0,0,1
17,Observation 17,M(8),2017-12-22,Observer 1,1,5,2017-12-22T09:00:00.000,2017-12-22T09:30:00.000,9.25,1800.0,0.0,-0.7094447222222223,Pre-collection,245.95100000000093,245.95100000000093,245.95100000000093,1.0,0.0,0.0,0.0,0.0,0,0,0,1
17,Observation 17,M(8),2017-12-22,Observer 1,1,6,2017-12-22T09:30:00.000,2017-12-22T10:00:00.000,9.75,1800.0,0.08111055555555544,-0.20944472222222227,Straddles collection end,471.4950000000008,471.4950000000008,476.5400000000009,1.0107000074231967,5.045000000000073,0.010700007423196564,5.045000000000073,0.0,0,0,0,2
17,Observation 17,M(8),2017-12-22,Observer 1,1,7,2017-12-22T10:00:00.000,2017-12-22T10:30:00.000,10.25,1800.0,1.0,0.29055527777777773,Post-collection,284.08200000000033,284.08200000000033,713.9410000000007,2.5131511324195124,189.22999999999956,0.6661104892249398,429.8590000000004,0.0,1,1,1,5
17,Observation 17,M(8),2017-12-22,Observer 1,1,8,2017-12-22T10:30:00.000,2017-12-22T11:00:00.000,10.75,1800.0,1.0,0.7905552777777777,Post-collection,1052.8459999999977,1051.5739999999987,3241.7269999999935,3.0827378767447633,785.6710000000021,0.74713809964872,2190.152999999995,0.0,1,1,1,6
17,Observation 17,M(8),2017-12-22,Observer 1,1,9,2017-12-22T11:00:00.000,2017-12-22T11:30:00.000,11.25,1800.0,1.0,1.2905552777777778,Post-collection,858.8819999999996,858.8819999999996,1438.2790000000023,1.6745944145994478,328.27800000000025,0.38221548478137907,579.3970000000027,0.0,0,0,0,4
17,Observation 17,M(8),2017-12-22,Observer 1,1,10,2017-12-22T11:30:00.000,2017-12-22T12:00:00.000,11.75,1800.0,1.0,1.7905552777777778,Post-collection,128.76699999999983,128.76699999999983,128.76699999999983,1.0,0.0,0.0,0.0,0.0,0,0,0,1
17,Observation 17,M(8),2017-12-22,Observer 1,1,11,2017-12-22T12:00:00.000,2017-12-22T12:30:00.000,12.25,1800.0,1.0,2.2905552777777776,Post-collection,584.0940000000046,583.5930000000008,871.5469999999987,1.493415788057769,209.03399999999965,0.3581845567030437,287.9539999999979,0.0,0,0,0,4
17,Observation 17,M(8),2017-12-22,Observer 1,1,12,2017-12-22T12:30:00.000,2017-12-22T13:00:00.000,12.75,1800.0,1.0,2.7905552777777776,Post-collection,254.67399999999907,254.67399999999907,483.89700000000084,1.900064396051433,145.94900000000052,0.5730816651876558,229.22300000000178,0.0,1,1,1,4
17,Observation 17,M(8),2017-12-22,Observer 1,1,13,2017-12-22T13:00:00.000,2017-12-22T13:30:00.000,13.25,1800.0,1.0,3.2905552777777776,Post-collection,14.3849999999984,14.3849999999984,23.411999999996624,1.6275286757038046,7.804999999996653,0.5425790754256185,9.026999999998225,0.0,2,2,2,3
17,Observation 17,M(8),2017-12-22,Observer 1,1,14,2017-12-22T13:30:00.000,2017-12-22T14:00:00.000,13.75,1800.0,1.0,3.7905552777777776,Post-collection,563.9969999999994,563.9969999999994,1458.2779999999948,2.585613044041008,422.72099999999773,0.7495093059005601,894.2809999999954,0.0,0,0,0,5
17,Observation 17,M(8),2017-12-22,Observer 1,1,15,2017-12-22T14:00:00.000,2017-12-22T14:30:00.000,14.25,1800.0,1.0,4.290555277777778,Post-collection,743.8819999999942,743.161999999993,1498.9509999999973,2.016990911806593,368.1909999999989,0.4954384104677074,755.7890000000043,0.0,0,0,0,7
17,Observation 17,M(8),2017-12-22,Observer 1,1,16,2017-12-22T14:30:00.000,2017-12-22T15:00:00.000,14.75,1800.0,1.0,4.790555277777778,Post-collection,195.46600000000035,194.99099999999817,251.8040000000001,1.291362165433289,56.81300000000192,0.291362165433289,56.81300000000192,0.0,0,0,0,2
17,Observation 17,M(8),2017-12-22,Observer 1,1,17,2017-12-22T15:00:00.000,2017-12-22T15:30:00.000,15.25,1800.0,1.0,5.290555277777778,Post-collection,1144.9880000000012,1143.7250000000058,2995.2229999999945,2.6188314498677387,765.0340000000033,0.668896806487573,1851.4979999999887,1.2769999999982247,0,0,0,9
17,Observation 17,M(8),2017-12-22,Observer 1,1,18,2017-12-22T15:30:00.000,2017-12-22T16:00:00.000,15.727222222222222,1636.75,1.0,5.767881666666667,Post-collection,397.4910000000018,396.96099999999933,729.2619999999988,1.8371124619295096,226.3100000000013,0.5701063832467211,332.3009999999995,0.0,1,1,0,4
18,Observation 18,N9,2017-12-29,Observer 2,1,1,2017-12-29T07:00:00.000,2017-12-29T07:30:00.000,7.466666666666667,240.0,0.0,-6.286239722222222,Pre-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
18,Observation 18,N9,2017-12-29,Observer 2,1,2,2017-12-29T07:30:00.000,2017-12-29T08:00:00.000,7.75,1800.0,0.0,-6.0029063888888885,Pre-collection,35.68500000000017,35.14499999999998,35.14499999999998,1.0,0.0,0.0,0.0,0.0,0,0,0,1
18,Observation 18,N9,2017-12-29,Observer 2,1,3,2017-12-29T08:00:00.000,2017-12-29T08:30:00.000,8.25,1800.0,0.0,-5.5029063888888885,Pre-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
18,Observation 18,N9,2017-12-29,Observer 2,1,4,2017-12-29T08:30:00.000,2017-12-29T09:00:00.000,8.75,1800.0,0.0,-5.0029063888888885,Pre-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
18,Observation 18,N9,2017-12-29,Observer 2,1,5,2017-12-29T09:00:00.000,2017-12-29T09:30:00.000,9.25,1800.0,0.0,-4.5029063888888885,Pre-collection,278.674,276.009,1219.1210000000028,4.4169610411254805,239.41899999999987,0.8674318591060431,943.1120000000028,0.0,0,0,0,8
18,Observation 18,N9,2017-12-29,Observer 2,1,6,2017-12-29T09:30:00.000,2017-12-29T10:00:00.000,9.75,1800.0,0.0,-4.0029063888888885,Pre-collection,355.741,354.67299999999796,502.7300000000005,1.4174464929667705,143.4150000000027,0.4043583808183976,148.05700000000252,0.0,0,0,0,3
18,Observation 18,N9,2017-12-29,Observer 2,1,7,2017-12-29T10:00:00.000,2017-12-29T10:30:00.000,10.25,1800.0,0.0,-3.502906388888889,Pre-collection,1225.0339999999978,1224.4969999999976,2817.3579999999874,2.3008288301237103,788.063999999993,0.643581813593659,1592.8609999999899,0.0,0,0,0,5
18,Observation 18,N9,2017-12-29,Observer 2,1,8,2017-12-29T10:30:00.000,2017-12-29T11:00:00.000,10.75,1800.0,0.0,-3.002906388888889,Pre-collection,579.8250000000044,577.8200000000033,1063.1840000000047,1.8399916929147462,226.89899999999943,0.3926811117649062,485.3640000000014,0.0,1,1,0,4
18,Observation 18,N9,2017-12-29,Observer 2,1,9,2017-12-29T11:00:00.000,2017-12-29T11:30:00.000,11.25,1800.0,0.0,-2.502906388888889,Pre-collection,456.76300000000265,453.5630000000019,1149.2789999999986,2.533890551036998,311.71899999999914,0.6872672594545803,695.7159999999967,0.0,0,0,0,7
18,Observation 18,N9,2017-12-29,Observer 2,1,10,2017-12-29T11:30:00.000,2017-12-29T12:00:00.000,11.75,1800.0,0.0,-2.002906388888889,Pre-collection,540.0869999999995,537.404999999997,1087.5310000000009,2.0236711604841915,266.15100000000166,0.49525218410696425,550.1260000000038,0.0,0,0,0,5
18,Observation 18,N9,2017-12-29,Observer 2,1,11,2017-12-29T12:00:00.000,2017-12-29T12:30:00.000,12.25,1800.0,0.0,-1.5029063888888887,Pre-collection,190.6140000000014,188.49700000000303,188.49700000000303,1.0,0.0,0.0,0.0,0.0,0,0,0,1
18,Observation 18,N9,2017-12-29,Observer 2,1,12,2017-12-29T12:30:00.000,2017-12-29T13:00:00.000,12.75,1800.0,0.0,-1.0029063888888887,Pre-collection,700.5020000000004,696.6930000000066,1206.9000000000124,1.7323268641998713,337.05600000000413,0.4837941532353575,510.2070000000058,0.0,0,0,0,5
18,Observation 18,N9,2017-12-29,Observer 2,1,13,2017-12-29T13:00:00.000,2017-12-29T13:30:00.000,13.25,1800.0,0.0,-0.5029063888888888,Pre-collection,437.98999999999796,435.8680000000022,612.627000000004,1.4055333266034693,176.75900000000183,0.40553332660346925,176.75900000000183,0.0,0,0,0,2
18,Observation 18,N9,2017-12-29,Observer 2,1,14,2017-12-29T13:30:00.000,2017-12-29T14:00:00.000,13.75,1800.0,0.4941872222222224,-0.002906388888888816,Straddles collection end,663.7850000000071,659.4940000000024,974.4670000000042,1.4775979766305691,298.19400000000314,0.4521557436458892,314.9730000000018,0.0,0,0,0,3
18,Observation 18,N9,2017-12-29,Observer 2,1,15,2017-12-29T14:00:00.000,2017-12-29T14:30:00.000,14.25,1800.0,1.0,0.49709361111111117,Post-collection,423.7270000000026,423.20700000000215,957.7710000000116,2.263126555090078,314.05600000000413,0.7420860240969609,534.5640000000094,0.0,0,0,0,5
18,Observation 18,N9,2017-12-29,Observer 2,1,16,2017-12-29T14:30:00.000,2017-12-29T15:00:00.000,14.75,1800.0,1.0,0.9970936111111112,Post-collection,312.92100000000573,309.20200000000114,414.0659999999989,1.3391439900129927,78.79699999999502,0.25483987813789927,104.86399999999776,0.0,0,0,0,3
18,Observation 18,N9,2017-12-29,Observer 2,1,17,2017-12-29T15:00:00.000,2017-12-29T15:30:00.000,15.25,1800.0,1.0,1.4970936111111113,Post-collection,293.9490000000005,291.8169999999991,521.9799999999996,1.788723754956021,126.90400000000227,0.4348752814263825,230.16300000000047,0.0,0,0,0,5
18,Observation 18,N9,2017-12-29,Observer 2,1,18,2017-12-29T15:30:00.000,2017-12-29T16:00:00.000,15.75,1800.0,1.0,1.9970936111111113,Post-collection,417.04099999999744,414.9349999999977,2013.5530000000035,4.852695000421789,383.26200000000244,0.9236675623893009,1598.6180000000058,39.99399999999878,0,0,0,9
18,Observation 18,N9,2017-12-29,Observer 2,1,19,2017-12-29T16:00:00.000,2017-12-29T16:30:00.000,16.25,1800.0,1.0,2.497093611111111,Post-collection,475.10499999999956,472.97000000000116,1085.5539999999928,2.295185741167495,367.53199999999197,0.777072541598814,612.5839999999916,0.0,0,0,0,4
18,Observation 18,N9,2017-12-29,Observer 2,1,20,2017-12-29T16:30:00.000,2017-12-29T17:00:00.000,16.75,1800.0,1.0,2.997093611111111,Post-collection,576.8130000000092,575.7400000000125,1009.176000000014,1.7528328759509364,353.22399999999834,0.613513044082382,433.4360000000015,0.0,0,0,0,3
18,Observation 18,N9,2017-12-29,Observer 2,1,21,2017-12-29T17:00:00.000,2017-12-29T17:30:00.000,17.25,1800.0,1.0,3.497093611111111,Post-collection,622.4720000000088,621.9360000000088,1214.4100000000035,1.9526285662833256,290.8309999999983,0.4676220704381065,592.4739999999947,0.0,0,0,0,4
18,Observation 18,N9,2017-12-29,Observer 2,1,22,2017-12-29T17:30:00.000,2017-12-29T18:00:00.000,17.75,1800.0,1.0,3.997093611111111,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
18,Observation 18,N9,2017-12-29,Observer 2,1,23,2017-12-29T18:00:00.000,2017-12-29T18:30:00.000,18.25,1800.0,1.0,4.4970936111111115,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
18,Observation 18,N9,2017-12-29,Observer 2,1,24,2017-12-29T18:30:00.000,2017-12-29T19:00:00.000,18.645555555555553,1049.4100000000035,1.0,4.892845,Post-collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
19,Observation 19,M(9),2017-12-30,Observer 1,0,1,2017-12-30T07:30:00.000,2017-12-30T08:00:00.000,7.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
19,Observation 19,M(9),2017-12-30,Observer 1,0,2,2017-12-30T08:00:00.000,2017-12-30T08:30:00.000,8.25,1800.0,0.0,,No collection,71.13499999999999,70.63499999999999,70.63499999999999,1.0,0.0,0.0,0.0,0.0,0,0,0,1
19,Observation 19,M(9),2017-12-30,Observer 1,0,3,2017-12-30T08:30:00.000,2017-12-30T09:00:00.000,8.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
19,Observation 19,M(9),2017-12-30,Observer 1,0,4,2017-12-30T09:00:00.000,2017-12-30T09:30:00.000,9.25,1800.0,0.0,,No collection,35.262000000000626,35.262000000000626,62.625,1.7759911519482414,27.362999999999374,0.7759911519482414,27.362999999999374,0.0,0,0,0,2
19,Observation 19,M(9),2017-12-30,Observer 1,0,5,2017-12-30T09:30:00.000,2017-12-30T10:00:00.000,9.75,1800.0,0.0,,No collection,54.92500000000109,54.92500000000109,60.522000000000844,1.1019025944469667,5.596999999999753,0.10190259444696662,5.596999999999753,0.0,0,0,0,2
19,Observation 19,M(9),2017-12-30,Observer 1,0,6,2017-12-30T10:00:00.000,2017-12-30T10:30:00.000,10.25,1800.0,0.0,,No collection,70.28100000000086,70.28100000000086,190.40099999999984,2.709139027617671,45.677999999999884,0.6499338370256446,120.11999999999898,0.0,0,0,0,5
19,Observation 19,M(9),2017-12-30,Observer 1,0,7,2017-12-30T10:30:00.000,2017-12-30T11:00:00.000,10.75,1800.0,0.0,,No collection,658.8029999999999,658.2909999999993,1255.2649999999994,1.9068542635399859,579.7440000000006,0.8806804285642691,596.9740000000002,0.0,0,0,0,3
19,Observation 19,M(9),2017-12-30,Observer 1,0,8,2017-12-30T11:00:00.000,2017-12-30T11:30:00.000,11.25,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
19,Observation 19,M(9),2017-12-30,Observer 1,0,9,2017-12-30T11:30:00.000,2017-12-30T12:00:00.000,11.75,1800.0,0.0,,No collection,380.3089999999993,380.0470000000005,713.8989999999976,1.878449244435548,250.36599999999635,0.6587764144960914,333.85199999999713,0.0,0,0,0,3
19,Observation 19,M(9),2017-12-30,Observer 1,0,10,2017-12-30T12:00:00.000,2017-12-30T12:30:00.000,12.25,1800.0,0.0,,No collection,509.40400000000227,508.8780000000006,655.0460000000021,1.2872358404175486,138.89300000000003,0.2729396829888497,146.16800000000148,0.0,0,0,0,3
19,Observation 19,M(9),2017-12-30,Observer 1,0,11,2017-12-30T12:30:00.000,2017-12-30T13:00:00.000,12.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
19,Observation 19,M(9),2017-12-30,Observer 1,0,12,2017-12-30T13:00:00.000,2017-12-30T13:30:00.000,13.25,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
19,Observation 19,M(9),2017-12-30,Observer 1,0,13,2017-12-30T13:30:00.000,2017-12-30T14:00:00.000,13.75,1800.0,0.0,,No collection,317.77999999999884,317.77999999999884,623.4659999999967,1.9619422241802473,240.95399999999427,0.7582415507583711,305.6859999999979,0.0,0,0,0,3
19,Observation 19,M(9),2017-12-30,Observer 1,0,14,2017-12-30T14:00:00.000,2017-12-30T14:30:00.000,14.25,1800.0,0.0,,No collection,643.5760000000009,643.3389999999999,1206.9930000000095,1.8761383967084377,424.0580000000009,0.659151706953878,563.6540000000095,0.0,0,0,0,4
19,Observation 19,M(9),2017-12-30,Observer 1,0,15,2017-12-30T14:30:00.000,2017-12-30T15:00:00.000,14.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
19,Observation 19,M(9),2017-12-30,Observer 1,0,16,2017-12-30T15:00:00.000,2017-12-30T15:30:00.000,15.25,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
19,Observation 19,M(9),2017-12-30,Observer 1,0,17,2017-12-30T15:30:00.000,2017-12-30T16:00:00.000,15.75,1800.0,0.0,,No collection,0.0010000000002037268,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
19,Observation 19,M(9),2017-12-30,Observer 1,0,18,2017-12-30T16:00:00.000,2017-12-30T16:30:00.000,16.25,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
19,Observation 19,M(9),2017-12-30,Observer 1,0,19,2017-12-30T16:30:00.000,2017-12-30T17:00:00.000,16.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
19,Observation 19,M(9),2017-12-30,Observer 1,0,20,2017-12-30T17:00:00.000,2017-12-30T17:30:00.000,17.25,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
19,Observation 19,M(9),2017-12-30,Observer 1,0,21,2017-12-30T17:30:00.000,2017-12-30T18:00:00.000,17.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
19,Observation 19,M(9),2017-12-30,Observer 1,0,22,2017-12-30T18:00:00.000,2017-12-30T18:30:00.000,18.049722222222226,358.9499999999971,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
20,Observation 20,V9,2017-12-31,Observer 3,0,1,2017-12-31T07:00:00.000,2017-12-31T07:30:00.000,7.458333333333334,300.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
20,Observation 20,V9,2017-12-31,Observer 3,0,2,2017-12-31T07:30:00.000,2017-12-31T08:00:00.000,7.75,1800.0,0.0,,No collection,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0,0,
